5343.0,17.0,8.0,3.0,1084.66431822,1987.03561352,3061.875,3603513.625,0.42551048,6.6560282620728445E9
5343.0,17.0,9.0,3.0,1220.48775068,2130.28165102,3023.88888889,4032755.55555556,0.42220776,6.734666302133126E9
5343.0,17.0,10.0,3.0,1362.89070421,2234.77944465,3013.0,4481409.2,0.45433055,6.819048871713285E9
5343.0,17.0,2.0,4.0,388.39972669,805.55293229,3096.0,1560225.0,0.51639519,6.063434641746479E9
5343.0,17.0,3.0,4.0,565.00782357,1158.64156953,3089.33333333,1815851.33333333,0.51654784,6.263268137796557E9
5343.0,17.0,4.0,4.0,735.9569365,1479.94105989,3078.75,2154809.75,0.53103621,6.3713405695410795E9
5343.0,17.0,5.0,4.0,915.6534279,1782.20588301,3067.8,2578220.6,0.54129873,6.429002502047261E9
5343.0,17.0,6.0,4.0,1094.46340928,2036.86431145,3055.33333333,3113797.0,0.53794842,6.561652516383674E9
5343.0,17.0,7.0,4.0,1265.52520475,2243.17424291,3033.57142857,3664811.0,0.54075379,6.725578416885312E9
5343.0,17.0,8.0,4.0,1458.78258406,2406.50573613,3013.75,4136339.625,0.52537147,6.802106947112285E9
5343.0,17.0,9.0,4.0,1684.43752897,2456.82042761,2964.33333333,4623423.55555556,0.54381771,6.886543093295063E9
5343.0,17.0,10.0,4.0,1981.14355265,2390.39801081,2918.2,5085371.3,0.53220438,6.963788021678873E9
5343.0,17.0,2.0,5.0,454.88102612,946.84157462,3092.0,1563982.0,0.63677696,6.11476434048122E9
5343.0,17.0,3.0,5.0,696.02719889,1408.68149816,3085.0,1927961.33333333,0.64378238,6.318961842028169E9
5343.0,17.0,4.0,5.0,916.37444362,1799.76807327,3071.0,2375814.25,0.63712715,6.408089064816901E9
5343.0,17.0,5.0,5.0,1124.40462501,2109.58010717,3052.6,2991330.6,0.61926966,6.535870494377464E9
5343.0,17.0,6.0,5.0,1338.37975162,2366.31775029,3042.83333333,3603574.0,0.6299235,6.694572756936097E9
5343.0,17.0,7.0,5.0,1616.27173362,2553.70700594,3002.28571429,4080554.0,0.61518733,6.775156419106641E9
5343.0,17.0,8.0,5.0,1974.19450711,2526.7356489,2944.0,4707258.5,0.61251847,6.894785238510368E9
5343.0,17.0,9.0,5.0,2595.1435222,2170.80446872,2834.66666667,5240246.77777778,0.58303242,6.918304359649452E9
5343.0,17.0,10.0,5.0,3833.31287113,794.84819176,2702.3,6207168.2,0.50744193,6.538852953960563E9
5343.0,17.0,2.0,6.0,557.96177636,1151.43081722,3093.0,1625317.0,0.70411541,6.207582205248827E9
5343.0,17.0,3.0,6.0,803.00311644,1611.80025887,3084.33333333,2113551.33333333,0.73585988,6.410130735323944E9
5343.0,17.0,4.0,6.0,1039.10684352,1993.1921678,3059.5,2786586.0,0.72226471,6.539413416450705E9
5343.0,17.0,5.0,6.0,1291.71726419,2316.82400506,3043.6,3429875.8,0.71647666,6.596967583030986E9
5343.0,17.0,6.0,6.0,1599.21784513,2542.24219581,2996.0,4024956.66666667,0.68150209,6.789363437877934E9
5343.0,17.0,7.0,6.0,2036.27768263,2538.2156456,2928.71428571,4665928.28571428,0.66319461,6.930968453392354E9
5343.0,17.0,8.0,6.0,3104.08245882,1887.87039011,2794.125,5208326.625,0.63693344,6.777824552131651E9
5343.0,17.0,9.0,6.0,4341.36450249,425.88343787,2670.0,6462226.55555556,0.57578109,6.489710837233176E9
5343.0,17.0,10.0,6.0,4301.24465977,181.98017943,2661.9,7605173.1,0.52261324,6.436105459165884E9
5343.0,17.0,2.0,7.0,619.7795727,1274.12312376,3095.5,1680458.5,0.80887722,6.246649468697184E9
5343.0,17.0,3.0,7.0,887.4268329,1765.4375397,3080.33333333,2376111.0,0.79830698,6.472951957483567E9
5343.0,17.0,4.0,7.0,1148.40711172,2143.69253458,3055.0,3155007.0,0.78105014,6.639768237519953E9
5343.0,17.0,5.0,7.0,1463.77734226,2450.52618013,3017.2,3858243.4,0.76390475,6.70115460020313E9
5343.0,17.0,6.0,7.0,1938.71801305,2555.87271049,2939.33333333,4487345.5,0.74320694,6.859845162157799E9
5343.0,17.0,7.0,7.0,3184.24431736,1833.48173826,2781.14285714,5152012.14285714,0.67555406,6.858518665203444E9
5343.0,17.0,8.0,7.0,4648.43446734,364.3921439,2672.125,6313777.5,0.61388565,6.392233715521127E9
5343.0,17.0,9.0,7.0,4615.85197988,142.41227123,2652.66666667,7483801.33333333,0.56286106,6.395052271824726E9
5343.0,17.0,2.0,8.0,655.17499979,1345.2305231,3091.5,1732972.0,0.87722688,6.296040741746479E9
5343.0,17.0,3.0,8.0,944.83307719,1854.98731646,3070.66666667,2578201.33333333,0.85550279,6.522849322344288E9
5343.0,17.0,4.0,8.0,1255.201281,2259.1467691,3039.75,3472468.5,0.82187415,6.6566854891267605E9
5343.0,17.0,5.0,8.0,1653.73322031,2480.75536511,2981.6,4305396.8,0.80131899,6.81947246023662E9
5343.0,17.0,6.0,8.0,2629.44199095,2206.69944171,2842.5,4937142.33333333,0.75775241,6.919799978422536E9
5343.0,17.0,7.0,8.0,4788.51611531,409.4857005,2672.14285714,5992882.14285714,0.63186373,6.4378123261167E9
5343.0,17.0,2.0,9.0,671.37330271,1376.95766527,3088.5,2141243.0,0.90229047,6.297833935718309E9
5343.0,17.0,3.0,9.0,982.45711492,1886.2767754,3068.0,3018563.66666667,0.88386437,6.540186422798122E9
5343.0,17.0,4.0,9.0,1317.25972915,2265.86715252,3025.0,3856330.75,0.84788304,6.678154112589203E9
5343.0,17.0,5.0,9.0,1888.60300203,2429.05136298,2933.2,4616762.4,0.82854161,6.7912672813277E9
5343.0,17.0,6.0,9.0,4642.55193466,696.45639729,2682.33333333,5485313.5,0.65518396,6.585125835305164E9
5343.0,17.0,7.0,9.0,5014.89328437,181.8399706,2657.28571429,6692947.85714286,0.61673151,6.426396376547284E9
5343.0,17.0,2.0,10.0,683.49437981,1388.53630559,3084.5,2406756.0,0.91073206,6.27662532084507E9
5343.0,17.0,3.0,10.0,1000.96100967,1892.9668535,3060.66666667,3333466.66666667,0.88436021,6.535084575661972E9
5343.0,17.0,4.0,10.0,1396.92617914,2259.34582359,3001.25,4217316.0,0.87175374,6.709662937314554E9
5343.0,17.0,5.0,10.0,2457.52844492,2160.18589603,2845.2,4953046.0,0.83563562,6.817036173225664E9
5343.0,17.0,6.0,10.0,5085.34281937,291.98254886,2660.16666667,6087878.16666667,0.6274996,6.504752935098591E9
5343.0,17.0,2.0,11.0,673.54755563,1364.3602912,3087.0,2760436.5,0.92258742,6.273985064338028E9
5343.0,17.0,3.0,11.0,1025.58295852,1900.80678163,3049.0,3564704.66666667,0.90108577,6.503454010103287E9
5343.0,17.0,4.0,11.0,1537.70263683,2271.64341195,2975.25,4522924.25,0.88504162,6.680716346366197E9
5343.0,17.0,5.0,11.0,4606.64283222,708.70616311,2683.2,5509927.0,0.71688712,6.696928737913615E9
5343.0,17.0,3.0,12.0,1024.57667133,1849.77178673,3037.33333333,4050403.0,0.83349196,6.534749101555556E9
5343.0,17.0,4.0,12.0,1592.63116673,2158.17495563,2949.0,4877468.25,0.84670391,6.7531627319044285E9
5343.0,17.0,5.0,12.0,5071.03615689,336.66627782,2673.6,5931686.8,0.71733717,6.654430256235896E9
5343.0,17.0,2.0,13.0,662.61921558,1333.12040704,3084.5,3214628.5,0.91638754,6.214492809408451E9
5343.0,17.0,3.0,13.0,1050.53215127,1864.11256277,3028.66666667,4184970.66666667,0.90788673,6.494244799090245E9
5343.0,17.0,4.0,13.0,1948.92134888,2096.26895312,2889.75,5045474.25,0.89401692,6.779310590140846E9
5343.0,17.0,2.0,14.0,677.11382814,1348.77817095,3083.5,3480890.5,0.91339943,6.2550244091267605E9
5343.0,17.0,3.0,14.0,1078.97723801,1867.12944875,3019.0,4329232.66666667,0.91036898,6.50829955286385E9
5343.0,17.0,4.0,14.0,4059.25757212,940.02719282,2706.0,5589987.5,0.73948748,6.814921108714006E9
5343.0,17.0,2.0,15.0,686.66988851,1355.8029341,3076.5,3597114.5,0.91110851,6.266402452901408E9
5343.0,17.0,3.0,15.0,1105.67684619,1855.04498483,3005.66666667,4695084.66666667,0.91961576,6.558154817401147E9
5343.0,17.0,4.0,15.0,4897.90136368,410.82774683,2671.0,5929240.5,0.68570389,6.887001665183099E9
5343.0,17.0,3.0,16.0,1162.57297814,1847.75367136,2987.66666667,5050656.0,0.91449047,6.6182900932957735E9
1045.0,15.0,2.0,1.0,447.05490202,492.59315843,4822.5,1413752.0,0.15306142,6.177637333746479E9
1045.0,15.0,3.0,1.0,668.36416295,729.3129214,4813.0,1484140.33333333,0.16351846,6.653226582084507E9
1045.0,15.0,4.0,1.0,870.34997493,942.14768139,4787.25,1608889.5,0.21124021,6.850508856704225E9
1045.0,15.0,5.0,1.0,1028.25934062,1103.91868634,4794.4,1821354.6,0.22471596,7.029504166738028E9
1045.0,15.0,6.0,1.0,1161.95428448,1236.70241577,4783.66666667,2068763.33333333,0.23911857,7.188794475323943E9
1045.0,15.0,7.0,1.0,1259.58412002,1327.04378557,4767.57142857,2386749.28571429,0.2532276,7.298364427283702E9
1045.0,15.0,8.0,1.0,1308.45840931,1366.26719202,4745.875,2743649.75,0.26778559,7.367439701647887E9
1045.0,15.0,2.0,2.0,940.34970765,1025.33505548,4805.0,1292762.0,0.29115642,6.607148756046948E9
1045.0,15.0,3.0,2.0,1362.61774656,1461.85539139,4790.66666667,1473002.0,0.32408714,7.326413795455399E9
1045.0,15.0,4.0,2.0,1661.25455002,1749.96493304,4765.0,1811801.5,0.33277946,7.615519522394366E9
1045.0,15.0,5.0,2.0,1835.25992294,1898.2851797,4737.2,2285447.4,0.32713475,7.858394868352112E9
1045.0,15.0,6.0,2.0,1933.97837117,1952.94433539,4703.0,2834634.83333333,0.33584769,7.959573867737088E9
1045.0,15.0,7.0,2.0,1965.30271634,1938.67024962,4672.14285714,3451611.85714286,0.33312154,7.966477880531187E9
1045.0,15.0,8.0,2.0,1973.14382021,1901.87362721,4637.0,4099028.0,0.33301428,7.959884262563379E9
1045.0,15.0,2.0,3.0,1443.73652987,1562.32363855,4803.0,1247609.5,0.38400751,7.206959104169014E9
1045.0,15.0,3.0,3.0,1930.02595883,2036.49789108,4763.66666667,1643949.66666667,0.4171378,8.0185125722065735E9
1045.0,15.0,4.0,3.0,2179.82687001,2232.67415424,4729.75,2252417.5,0.41065852,8.274036935323943E9
1045.0,15.0,5.0,3.0,2304.14247335,2279.10475289,4676.0,2940453.6,0.40642475,8.331842991909861E9
1045.0,15.0,6.0,3.0,2351.49488373,2230.004333,4617.5,3709911.5,0.38646358,8.304532598065727E9
1045.0,15.0,7.0,3.0,2372.58362763,2156.77552478,4557.14285714,4485416.14285714,0.40476984,8.296513597150907E9
1045.0,15.0,8.0,3.0,2373.56509375,2028.80157296,4460.0,5294834.0,0.38986303,8.170826111646126E9
1045.0,15.0,2.0,4.0,1882.45130145,2020.13771419,4785.0,1307116.0,0.44709967,7.76940787064867E9
1045.0,15.0,3.0,4.0,2332.50623564,2414.15559189,4740.0,1926614.33333333,0.48707326,8.453376811455399E9
1045.0,15.0,4.0,4.0,2547.28272418,2519.34542616,4669.0,2720218.0,0.45964974,8.610301992338028E9
1045.0,15.0,5.0,4.0,2615.13539818,2442.23370061,4590.0,3634360.0,0.45271501,8.535956811628169E9
1045.0,15.0,6.0,4.0,2672.93720725,2335.21128586,4492.33333333,4492681.16666667,0.41735396,8.46467010428169E9
1045.0,15.0,7.0,4.0,2708.9460974,2154.83755255,4352.28571429,5373542.57142857,0.42383006,8.350056453376258E9
1045.0,15.0,8.0,4.0,2811.00266686,1949.39695293,4159.5,6020184.5,0.40755767,8.210062231451096E9
1045.0,15.0,2.0,5.0,2199.21949865,2341.2874106,4768.5,1442802.0,0.52035751,8.24172553656338E9
1045.0,15.0,3.0,5.0,2614.95145739,2644.53254475,4701.0,2251939.33333333,0.50692471,8.799328753239435E9
1045.0,15.0,4.0,5.0,2812.87548641,2668.16652918,4606.75,3168437.75,0.49796697,8.831741096507042E9
1045.0,15.0,5.0,5.0,2904.81237557,2519.40348585,4483.8,4170745.2,0.51015232,8.738860516394367E9
1045.0,15.0,6.0,5.0,3006.57197882,2300.59257065,4300.0,5083615.16666667,0.46632805,8.509878801107982E9
1045.0,15.0,7.0,5.0,3157.78602342,1930.47499036,3984.42857143,5849899.71428572,0.4463171,8.218679577497206E9
1045.0,15.0,8.0,5.0,3418.64794064,1410.67864029,3573.25,6311635.875,0.4798244,7.852430420642812E9
1045.0,15.0,2.0,6.0,2449.24034108,2578.00183318,4753.5,1637720.5,0.58845284,8.562948259943662E9
1045.0,15.0,3.0,6.0,2805.69253075,2759.61269607,4666.33333333,2644622.0,0.53562131,9.041462764356808E9
1045.0,15.0,4.0,6.0,3003.6054554,2703.98600039,4530.0,3687363.75,0.52413232,8.933415609323944E9
1045.0,15.0,6.0,6.0,3391.93957412,2025.1299225,3956.16666667,5498063.66666667,0.47683097,8.404944570215961E9
1045.0,15.0,7.0,6.0,3795.56027115,1278.77618199,3404.28571429,5959324.0,0.49614781,7.909745500925552E9
1045.0,15.0,8.0,6.0,4233.03659276,634.91049526,2989.625,6288037.125,0.53744494,6.987759240297144E9
1045.0,15.0,2.0,7.0,2629.31771973,2742.17005344,4744.5,1829488.0,0.62802255,8.749779772450705E9
1045.0,15.0,3.0,7.0,2981.25124992,2849.29893563,4607.0,2954038.66666667,0.61702011,9.192565277784039E9
1045.0,15.0,4.0,7.0,3202.64317181,2683.24157968,4413.25,4108551.0,0.57924096,9.066203832619719E9
1045.0,15.0,6.0,7.0,3987.02649051,1421.20481794,3441.5,5573159.5,0.55923805,8.062096830197183E9
1045.0,15.0,7.0,7.0,4479.97355627,632.9773641,2969.0,6021337.0,0.55055956,7.029225420523139E9
1045.0,15.0,8.0,7.0,4610.58736605,262.97866194,2776.875,6778499.625,0.54795344,6.634589332649061E9
1045.0,15.0,2.0,8.0,2765.5020512,2854.08282019,4716.0,2035348.5,0.65685025,8.942093349126762E9
1045.0,15.0,3.0,8.0,3102.42813182,2866.41571898,4557.33333333,3328431.33333333,0.60744984,9.19312959057277E9
1045.0,15.0,4.0,8.0,3404.2917239,2572.91778061,4259.75,4486784.0,0.56710691,9.07111998569014E9
1045.0,15.0,6.0,8.0,4620.84507668,798.62857439,3032.83333333,5622226.0,0.55677878,7.338745561352113E9
1045.0,15.0,7.0,8.0,4795.42523549,301.26749643,2789.0,6441859.28571428,0.57471275,6.731140937432595E9
1045.0,15.0,8.0,8.0,4770.04227613,117.20655308,2700.25,7457160.0,0.56780297,6.504408292618545E9
1045.0,15.0,2.0,9.0,2882.93443028,2936.01904291,4703.5,2252569.5,0.69317838,9.06721342969014E9
1045.0,15.0,3.0,9.0,3230.76923077,2844.41350505,4482.33333333,3649710.0,0.61794374,9.265300156658842E9
1045.0,15.0,4.0,9.0,3676.52752588,2354.81317509,4029.75,4762085.25,0.58381691,8.944109652901407E9
1045.0,15.0,6.0,9.0,4983.9236096,424.03227315,2835.0,5900121.33333333,0.58765757,6.871017319568074E9
1045.0,15.0,7.0,9.0,4938.09477707,144.70104814,2710.0,7016435.0,0.57927028,6.571450627174156E9
1045.0,15.0,2.0,10.0,2937.24692983,2948.7444387,4676.5,2518007.0,0.70692559,9.087829870647888E9
1045.0,15.0,3.0,10.0,3368.49101772,2780.88717486,4380.0,3973572.0,0.61000549,9.342352850103287E9
1045.0,15.0,4.0,10.0,4042.87410349,2007.80109837,3729.25,4921405.0,0.58472241,8.69730119567097E9
1045.0,15.0,6.0,10.0,5159.65045156,228.02313286,2737.66666667,6315797.0,0.61592239,6.792136290704225E9
1045.0,15.0,7.0,10.0,5006.92986174,72.95242902,2675.0,7605026.0,0.61624175,6.562155119179075E9
1045.0,15.0,2.0,11.0,3010.76845734,2967.81128397,4643.0,2748191.5,0.72009069,9.177375700732395E9
1045.0,15.0,3.0,11.0,3507.1736224,2677.6425188,4258.33333333,4264827.33333333,0.64439668,9.236824312638498E9
1045.0,15.0,4.0,11.0,4466.37894643,1522.15112533,3393.0,5015086.5,0.61833754,8.46252679343662E9
1045.0,15.0,6.0,11.0,5224.0104063,130.48610565,2693.66666667,6819909.0,0.64967456,6.7425824656212845E9
1045.0,15.0,7.0,11.0,4983.83556208,35.80413476,2656.57142857,8336040.0,0.61048884,6.573716981387883E9
1045.0,15.0,2.0,12.0,3070.28005922,2966.93340296,4611.0,3008784.5,0.61271748,8.918218889818182E9
1045.0,15.0,3.0,12.0,3697.89271392,2517.71253374,4096.0,4502170.0,0.55609555,9.486730818461538E9
1045.0,15.0,4.0,12.0,4881.81597239,1069.8404983,3127.0,5102836.25,0.49131482,8.010135861437063E9
1045.0,15.0,6.0,12.0,5193.19216073,69.4857363,2664.83333333,7422520.83333333,0.59381789,6.621828877949494E9
1045.0,15.0,2.0,13.0,3095.15926539,2921.09502594,4567.0,3309055.5,0.728929,9.178056464507042E9
1045.0,15.0,3.0,13.0,3912.12388266,2284.89754205,3899.66666667,4724997.33333333,0.63534397,9.070139341412626E9
1045.0,15.0,4.0,13.0,5204.46092524,741.74131633,2956.5,5220593.75,0.62408679,7.525153106112677E9
1045.0,15.0,2.0,14.0,3129.55247428,2881.13014688,4530.5,3579927.0,0.71806537,9.161274817971832E9
1045.0,15.0,3.0,14.0,4201.84301593,1979.80903289,3661.33333333,4829220.0,0.64007905,8.8683169057277E9
1045.0,15.0,4.0,14.0,5345.53484625,501.53606844,2848.0,5486126.0,0.6512985,7.31522024115493E9
1045.0,15.0,2.0,15.0,3201.82092396,2837.98609587,4463.5,3842313.0,0.69400556,9.145477937014084E9
1045.0,15.0,3.0,15.0,4484.16789805,1622.86266624,3425.33333333,4950230.33333333,0.64839156,8.691977480863848E9
1045.0,15.0,4.0,15.0,5423.76411968,329.72361942,2772.75,5784175.5,0.64760696,7.150934993219092E9
1045.0,15.0,2.0,16.0,3245.18564401,2759.46969171,4389.5,4129823.5,0.70322864,9.107600788E9
1045.0,15.0,3.0,16.0,4736.88946658,1283.13530748,3230.33333333,5069696.33333333,0.66584308,8.243364737276996E9
1045.0,15.0,4.0,16.0,5385.40807342,214.89302013,2722.5,6186719.0,0.6616607,7.085892298535212E9
5025.0,15.0,2.0,1.0,104.68775606,209.26440811,4839.5,1790525.5,0.20967649,5.916270875846636E9
5025.0,15.0,4.0,1.0,205.1262109,406.61921461,4859.0,2099563.0,0.19171457,6.26802893314867E9
5025.0,15.0,5.0,1.0,255.65217971,502.50485806,4854.4,2296207.6,0.18982242,6.315558338519876E9
5025.0,15.0,7.0,1.0,339.94735134,671.05617154,4846.0,2871240.42857143,0.19275111,6.487016732230047E9
5025.0,15.0,8.0,1.0,382.5031423,749.96215357,4813.625,3164035.5,0.21017604,6.53809971479147E9
5025.0,15.0,8.0,1.0,374.58586019,733.71096357,4832.875,3115174.25,0.20148751,6.635101808343506E9
5025.0,15.0,2.0,2.0,206.81303053,411.73725612,4851.0,1741401.0,0.30881669,5.978631138253521E9
5025.0,15.0,3.0,2.0,305.83222696,607.94813823,4848.66666667,2009196.33333333,0.30711916,6.339128304751174E9
5025.0,15.0,4.0,2.0,403.06094106,795.45025276,4844.5,2276795.5,0.29926984,6.445481778892018E9
5025.0,15.0,5.0,2.0,492.25279035,965.26254741,4844.2,2674033.0,0.31635184,6.581002149637246E9
5025.0,15.0,6.0,2.0,571.30503618,1120.35071314,4834.83333333,3129819.16666667,0.30599154,6.766465815285863E9
5025.0,15.0,7.0,2.0,645.16679444,1251.71302182,4835.0,3684454.85714286,0.31746384,6.857435838403756E9
5025.0,15.0,8.0,2.0,709.82490056,1366.4755683,4816.25,4298881.0,0.30728435,6.942862439225352E9
5025.0,15.0,9.0,2.0,766.88836148,1470.30822267,4799.66666667,4904453.55555556,0.30720006,7.035573209906104E9
5025.0,15.0,2.0,3.0,300.75994089,600.15887653,4849.0,1744231.5,0.39568485,6.057317416732394E9
5025.0,15.0,3.0,3.0,449.05369698,886.06404234,4842.33333333,2101366.66666667,0.42007711,6.485174597934273E9
5025.0,15.0,4.0,3.0,584.78323667,1147.9123614,4839.75,2581418.25,0.41593579,6.660556582762128E9
5025.0,15.0,5.0,3.0,707.16917912,1376.03222692,4831.2,3090299.8,0.43561391,6.907149041200627E9
5025.0,15.0,6.0,3.0,820.78909459,1579.02426018,4805.83333333,3762972.83333333,0.42030552,7.120395714740741E9
5025.0,15.0,7.0,3.0,903.51661658,1722.66998461,4797.28571429,4550319.85714286,0.41509161,7.201117251691706E9
5025.0,15.0,8.0,3.0,991.14980338,1860.9286561,4787.25,5350821.125,0.42516348,7.306647906582159E9
5025.0,15.0,9.0,3.0,1069.53969601,1965.67610524,4746.44444444,6247634.55555556,0.41411114,7.430946410023475E9
5025.0,15.0,2.0,4.0,394.59262778,783.18570552,4856.0,1757377.5,0.53757779,6.167969940472614E9
5025.0,15.0,3.0,4.0,585.94631029,1150.52710132,4848.0,2238276.0,0.53298643,6.657182274103287E9
5025.0,15.0,4.0,4.0,757.74598206,1473.10240625,4826.5,2833669.0,0.52324479,6.851116794600157E9
5025.0,15.0,5.0,4.0,903.22172078,1734.79409562,4815.6,3641885.2,0.52058747,7.149887807053522E9
5025.0,15.0,6.0,4.0,1024.15219205,1942.14843132,4789.33333333,4564497.0,0.54201737,7.370236888878196E9
5025.0,15.0,7.0,4.0,1137.70721038,2115.59577548,4769.28571429,5442215.57142857,0.49570988,7.477685719050302E9
5025.0,15.0,8.0,4.0,1228.57932444,2233.93006678,4733.125,6400502.75,0.49867267,7.571444721745392E9
5025.0,15.0,9.0,4.0,1310.85392613,2299.59539659,4668.88888889,7523458.88888889,0.47241496,7.687241075655712E9
5025.0,15.0,2.0,5.0,486.57882165,963.78059484,4848.5,1792976.5,0.61497001,6.272065713014084E9
5025.0,15.0,3.0,5.0,703.87660059,1378.02735008,4843.66666667,2494710.33333333,0.63794816,6.832137890441315E9
5025.0,15.0,4.0,5.0,898.9386966,1735.03245572,4817.25,3272326.0,0.61750667,7.056269954338028E9
5025.0,15.0,5.0,5.0,1058.4534842,2009.47948389,4790.6,4254612.2,0.61715777,7.403893625532394E9
5025.0,15.0,6.0,5.0,1199.02790829,2226.9454564,4755.0,5353149.0,0.60772873,7.582010902913667E9
5025.0,15.0,7.0,5.0,1314.92931145,2358.60344971,4708.42857143,6532186.42857143,0.56075377,7.666693523955735E9
5025.0,15.0,8.0,5.0,1440.49616158,2465.56531979,4638.0,7488933.75,0.54498287,7.7575056704624405E9
5025.0,15.0,9.0,5.0,1565.37317965,2498.11522933,4527.33333333,8533792.0,0.52154913,7.880793487211268E9
5025.0,15.0,2.0,6.0,567.25355731,1118.20860866,4850.5,1919085.0,0.7349827,6.400515308507042E9
5025.0,15.0,3.0,6.0,805.91178246,1566.09649789,4840.66666667,2835738.0,0.70356725,6.983187714507564E9
5025.0,15.0,4.0,6.0,1010.06868929,1929.39973946,4796.75,3911861.5,0.69625299,7.222987414621675E9
5025.0,15.0,5.0,6.0,1179.72634881,2195.26420804,4769.6,5065337.2,0.66067782,7.543010088380594E9
5025.0,15.0,6.0,6.0,1337.51784435,2414.5887607,4716.0,6193739.0,0.65728123,7.733797556E9
5025.0,15.0,7.0,6.0,1484.57712785,2519.58203616,4623.85714286,7442835.71428572,0.62571071,7.828943103983904E9
5025.0,15.0,8.0,6.0,1668.16765,2559.0976602,4458.125,8428862.375,0.60926325,7.882004993816901E9
5025.0,15.0,2.0,7.0,624.78127795,1234.69778862,4848.0,2055799.0,0.81108584,6.483899763251173E9
5025.0,15.0,3.0,7.0,868.26097825,1689.1814571,4830.0,3282905.33333333,0.76419102,7.072513877145539E9
5025.0,15.0,4.0,7.0,1099.50742747,2075.32596303,4790.5,4404713.5,0.74465429,7.372401142661581E9
5025.0,15.0,5.0,7.0,1278.26402869,2327.13280094,4732.4,5766655.0,0.72395825,7.676831604349297E9
5025.0,15.0,6.0,7.0,1468.88441619,2510.59405592,4620.0,7072385.33333333,0.68774848,7.851558876707093E9
5025.0,15.0,7.0,7.0,1677.52531144,2594.80661089,4462.0,8079357.42857143,0.66293401,7.90151445538833E9
5025.0,15.0,8.0,7.0,2074.5011536,2398.51750328,4038.625,8748842.25,0.62969128,7.86844160734471E9
5025.0,15.0,2.0,8.0,670.29396081,1321.95151758,4839.0,2275857.5,0.87526109,6.546118231718309E9
5025.0,15.0,3.0,8.0,926.86106194,1781.59787286,4813.0,3679181.33333333,0.82283927,7.156860081915493E9
5025.0,15.0,4.0,8.0,1170.31901834,2177.14599963,4771.25,4854983.0,0.79150321,7.449893959183099E9
5025.0,15.0,5.0,8.0,1365.52504897,2413.4676596,4672.4,6354938.0,0.76661405,7.737844758E9
5025.0,15.0,6.0,8.0,1613.78287473,2585.18890904,4526.5,7619615.83333333,0.7079879,7.92916549286385E9
5025.0,15.0,7.0,8.0,1987.82872443,2470.32453031,4141.71428571,8600858.14285714,0.67920654,7.937990522993964E9
5025.0,15.0,8.0,8.0,4483.37070397,320.37131296,2741.375,7506597.125,0.59978518,6.551923635760564E9
5025.0,15.0,2.0,9.0,685.45367685,1347.53191348,4838.5,2603149.0,0.88222302,6.536405443098592E9
