10.0,150.83498879999996,10.0,10.0,5.0,1795.4,2331.1,1.0,809.1,3027.8,0.10028807533732025,1000.0,939.1901163730627
20.0,138.19379602666666,10.0,10.0,5.0,2139.9,2763.25,1.0,1049.0,3105.25,0.0990878907284017,1000.0,1469.0189828325954
20.0,269.11691157333337,10.0,10.0,5.0,2406.3,3077.8,1.0,1050.0,3125.8,0.09912473175318882,100000.0,1382.3672868962929
30.0,254.07208757333328,10.0,10.0,5.0,2878.9333333333334,3654.9666666666667,1.0,1290.0,3204.5666666666666,0.09920090377997379,100000.0,1809.4142667303363
10.0,334.73217285333334,10.0,10.0,5.0,2348.4,2682.3,1.0,810.0,3049.0,0.4988337296756062,100000.0,488.2152731215792
20.0,327.17772727999994,10.0,10.0,5.0,2827.45,3283.8,1.0,1050.0,3125.65,0.4995130441990095,100000.0,804.2474120284087
30.0,298.53105672888887,10.0,10.0,5.0,3324.866666666667,3887.9,1.0,1289.9666666666667,3204.766666666667,0.49909224289891174,100000.0,1052.3788189031773
10.0,370.2058933866666,10.0,10.0,5.0,2532.5,2802.7,1.0,810.0,3049.0,0.8998391507157794,100000.0,345.3119610575644
20.0,343.9109999466666,10.0,10.0,5.0,3152.85,3488.95,1.0,1050.0,3125.9,0.9008665031257419,100000.0,561.5656692602843
30.0,323.1730092977778,10.0,10.0,5.0,3773.6,4218.966666666666,1.0,1290.0,3204.866666666667,0.9006821589205397,100000.0,740.9706011304523
10.0,211.92050656,10.0,10.0,5.0,1500.5,1770.1,10.0,0.0,3077.0,0.09991650292239772,1000.0,1110.650824157365
10.0,182.52950304,10.0,10.0,5.0,2799.8,3094.6,10.0,0.0,3077.0,0.5013384093748141,1000.0,186.77373946335464
30.0,137.40344398222223,10.0,10.0,5.0,2530.1,3243.3,1.0,1289.0666666666666,3184.266666666667,0.10012554552519878,1000.0,1858.3690303676926
10.0,187.74050447999997,10.0,10.0,5.0,3095.7,3314.8,10.0,0.0,3077.0,0.8953140578265204,1000.0,100.28440020441266
10.0,417.93783152,10.0,10.0,5.0,1418.6,1706.6,10.0,0.0,3107.0,0.1003163188521269,100000.0,1631.3601805938288
10.0,383.54110928,10.0,10.0,5.0,3459.0,3782.8,10.0,0.0,3107.0,0.4993134684997949,100000.0,311.4299264616864
10.0,399.3277013866667,10.0,10.0,5.0,3411.9,3710.1,10.0,0.0,3107.0,0.899020065328978,100000.0,178.48080602587183
30.0,250.68094467555554,10.0,10.0,5.0,20003.9,20343.1,11.0,1290.0,3225.7,0.09687842945982197,100000.0,90.19205816458445
20.0,120.38002466666666,10.0,10.0,5.0,9146.65,9737.45,14.0,1049.85,3140.45,0.0966286799620133,1000.0,93.17803292478534
20.0,120.35962544,10.0,10.0,5.0,12208.8,13084.8,14.0,1049.8,3140.3,0.5013868145935566,1000.0,25.958575939219163
20.0,261.04139482666665,10.0,10.0,5.0,19012.3,19625.95,14.0,1050.0,3167.5,0.10236026071499112,100000.0,112.06341775717121
20.0,255.77717391999997,10.0,10.0,5.0,36700.65,36670.8,14.0,1050.0,3167.45,0.4946329426280074,100000.0,44.71101267271732
10.0,215.94080154666668,10.0,10.0,5.0,2091.1,2614.9,2.0,809.0,3033.1,0.1008965136955323,1000.0,896.5867012110917
10.0,201.49878954666667,10.0,10.0,5.0,2068.3,2320.3,1.0,809.2,3027.8,0.49894047389712964,1000.0,432.5355141292713
20.0,194.91970557333332,10.0,10.0,5.0,2576.2,3199.05,2.0,1049.0,3107.9,0.10005692815666628,1000.0,1219.772338790899
30.0,174.99721390222217,10.0,10.0,5.0,3117.233333333333,3817.1666666666665,2.0,1289.0,3186.133333333333,0.10033023359468385,1000.0,1371.0455026333532
10.0,243.54706159999998,10.0,10.0,5.0,2342.5,2654.8,2.0,809.0,3033.4,0.49695465018665047,1000.0,310.91210584128476
20.0,198.50614520000002,10.0,10.0,5.0,3007.4,3371.3,2.0,1049.05,3107.8,0.4993698635000089,1000.0,312.9476051484122
30.0,174.97626899555553,10.0,10.0,5.0,3597.0,4034.5,2.0,1289.0333333333333,3186.0333333333333,0.500342093612911,1000.0,276.0135790638326
10.0,238.11174671999996,10.0,10.0,5.0,2464.9,2745.7,2.0,809.4,3033.5,0.8984652082483287,1000.0,176.9592512181535
20.0,198.6226682933333,10.0,10.0,5.0,3102.3,3437.2,2.0,1049.1,3107.95,0.9007795889440113,1000.0,172.41647448800495
30.0,167.64294817777775,10.0,10.0,5.0,3778.9,4062.3,2.0,1289.0666666666666,3186.1666666666665,0.8984184229309892,1000.0,147.85614423125526
10.0,347.78876858666666,10.0,10.0,5.0,2397.3,2978.5,2.0,810.0,3055.0,0.09947126586022087,100000.0,770.165362808201
20.0,329.0824583466666,10.0,10.0,5.0,2987.0,3634.45,2.0,1050.0,3128.85,0.09949025370911965,100000.0,1145.4073653925102
20.0,170.37919989333335,10.0,10.0,5.0,2469.0,2766.1,1.0,1049.15,3105.25,0.5007270176009436,1000.0,546.3386830975098
30.0,307.69994350222225,10.0,10.0,5.0,3717.3,4512.533333333334,2.0,1290.0,3206.8333333333335,0.10039415532069174,100000.0,1371.3145173565292
10.0,369.36996719999996,10.0,10.0,5.0,2742.5,3163.5,2.0,810.0,3055.2,0.4999847108827936,100000.0,363.29965806306836
20.0,351.6416568266667,10.0,10.0,5.0,4058.0,4650.6,2.0,1050.0,3128.95,0.5003443602674902,100000.0,500.0495761310232
30.0,226.66371415111118,10.0,10.0,5.0,28669.4,29423.566666666666,2.0,1290.0,3206.6,0.5047411298579887,100000.0,124.07746054097765
10.0,393.69868426666665,10.0,10.0,5.0,3053.7,3428.2,2.0,810.0,3055.2,0.900740116170133,100000.0,237.13900257878112
20.0,293.0323546666667,10.0,10.0,5.0,12776.4,12749.4,2.0,1049.9,3129.0,0.898202271975295,100000.0,150.57038893060485
30.0,234.25666572444442,10.0,10.0,5.0,37416.333333333336,38770.166666666664,2.0,1290.0,3206.6666666666665,0.9015014675999097,100000.0,97.97807310158265
20.0,109.97423591999998,10.0,10.0,5.0,12550.8,13608.9,20.0,0.0,3157.0,0.09923689559798728,1000.0,166.44909973883648
20.0,296.05527149333335,10.0,10.0,5.0,11739.05,12131.65,20.0,0.0,3187.0,0.10017563260261497,100000.0,682.5230554927361
30.0,258.1411619022222,10.0,10.0,5.0,26536.033333333333,26424.633333333335,20.0,1290.0,3245.133333333333,0.10266159695817491,100000.0,82.01175624019145
30.0,152.55406659555555,10.0,10.0,5.0,2876.1,3214.9,1.0,1289.1666666666667,3184.266666666667,0.4983840122394339,1000.0,580.8845760833079
20.0,263.9420393066667,10.0,10.0,5.0,65821.3,66390.05,20.0,0.0,3187.0,0.49763413264896944,100000.0,68.98018693636192
30.0,253.67100863999997,10.0,10.0,5.0,46318.73333333333,45915.76666666667,20.0,1290.0,3245.1666666666665,0.49617224880382776,100000.0,34.32012042147517
20.0,267.8316850666667,10.0,10.0,5.0,64639.45,65224.05,20.0,0.0,3187.0,0.893046673016737,100000.0,40.63429082961078
30.0,249.72794593777778,10.0,10.0,5.0,56891.3,56556.566666666666,20.0,1290.0,3245.6666666666665,0.893780573025856,100000.0,23.549430765331817
30.0,260.76361722666667,10.0,10.0,5.0,44254.86666666667,44742.03333333333,30.0,0.0,3266.9666666666667,0.09871345487300996,100000.0,282.28290200406656
30.0,260.16198727111106,10.0,10.0,5.0,81011.63333333333,81918.43333333333,30.0,0.0,3267.0,0.8985780366626692,100000.0,32.12389760418207
10.0,232.99598208,10.0,10.0,5.0,2217.9,2744.9,4.0,809.0,3044.2,0.10177416304142235,1000.0,734.1668795894109
10.0,220.10567247999995,10.0,10.0,5.0,2704.3,3129.1,4.0,809.1,3044.2,0.5018832391713748,1000.0,206.44620929324526
10.0,214.34292826666663,10.0,10.0,5.0,3020.5,3403.9,4.0,809.2,3044.4,0.8990844048631611,1000.0,111.01261590312515
10.0,365.2351388266666,10.0,10.0,5.0,2735.4,3262.1,4.0,810.0,3068.3,0.09871929222579777,100000.0,598.9892324032227
10.0,214.71572330666666,10.0,10.0,5.0,2177.7,2382.6,1.0,809.2,3027.9,0.9016516839433955,1000.0,258.3039974401806
10.0,323.5069471466666,10.0,10.0,5.0,5734.7,6189.2,4.0,810.0,3068.1,0.5050230790116753,100000.0,142.90774382480123
10.0,321.45125461333333,10.0,10.0,5.0,7912.1,8619.0,4.0,810.0,3068.1,0.8970276689991654,100000.0,86.27020512780751
10.0,218.1745453866666,10.0,10.0,5.0,2127.7,2661.1,6.0,809.0,3055.2,0.09799638024923658,1000.0,696.6369270948179
10.0,164.03215050666668,10.0,10.0,5.0,5093.2,5682.0,6.0,809.1,3055.3,0.498750986063634,1000.0,84.40733697959121
10.0,178.72572613333335,10.0,10.0,5.0,3893.4,4325.9,6.0,809.1,3055.5,0.9060805437061673,1000.0,76.78918921919978
10.0,348.21978512,10.0,10.0,5.0,2851.1,3393.1,6.0,809.7,3080.8,0.1003318781183179,100000.0,498.18739063035747
10.0,269.8197410133334,10.0,10.0,5.0,14317.3,14726.8,6.0,810.0,3081.0,0.5041666666666667,100000.0,58.483807295854966
10.0,339.67406853333335,10.0,10.0,5.0,7373.8,7741.6,6.0,810.0,3081.1,0.9042756479159202,100000.0,92.76822236896336
20.0,126.62488541333333,10.0,10.0,5.0,11428.4,12031.25,8.0,1049.85,3124.05,0.10250192879973548,1000.0,100.46943132009669
